epoch,train_loss,val_loss,learning_rate,candidate,model_type,window_seconds,window_steps,is_best_epoch,phase
15,0.02663566907998424,0.021388213943955667,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
16,0.026320084712371947,0.021049362824211607,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
17,0.026149348650512213,0.021324074958461874,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
18,0.02559842272458629,0.02154171494432225,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
19,0.02506993388002364,0.020934753603938146,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
20,0.025081260158096925,0.021184713211385018,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
21,0.02491439186859732,0.020857420089693785,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
22,0.024405208025512215,0.02078989646116602,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
23,0.024063557365543737,0.02091706047546275,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
24,0.02398006858254531,0.02119780545696698,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
25,0.023817298931245075,0.02158049886216484,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
26,0.023517832077423168,0.020362972094473644,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
27,0.023547997007978723,0.021033382473886923,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
28,0.023371500073877068,0.0204814717945422,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
29,0.023297743055555556,0.02116512877413734,0.0003,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
30,0.022991587248817967,0.02054048918282964,0.00015,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
31,0.022447376440602837,0.0201647212779936,0.00015,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
32,0.022423240186662727,0.02006477760440471,0.00015,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
33,0.022309641880910166,0.02015221669570765,0.00015,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
34,0.022173093971631207,0.020226342237845637,0.00015,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
35,0.02221549940898345,0.02054304068296294,0.00015,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
36,0.022190812155240346,0.020438168820341066,7.5e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
37,0.021941330833825847,0.020025742627875532,7.5e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
38,0.02192354339046493,0.020048538756617534,7.5e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
39,0.021907021091903074,0.02011529619122772,7.5e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
40,0.021886440171887313,0.020279332357961036,7.5e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
41,0.021734547379826635,0.020080358120524833,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
42,0.021653682771867612,0.020145473445355347,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
43,0.02158954208530339,0.02008312348546523,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
44,0.02161079713356974,0.01999123972556273,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
45,0.021592110852541372,0.019956255162510473,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,1,stage1_tcn_window
46,0.021494129851260837,0.0200726831634912,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
47,0.021513359436564225,0.020049267756655623,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
48,0.0214807442499015,0.02019018420789534,3.75e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
49,0.021452526287923563,0.02031381852302807,1.875e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
50,0.021426284537529552,0.020111831581352834,1.875e-05,tcn_rls_window_1.2s,tcn_rls,1.2,10,0,stage1_tcn_window
1,0.14815068459416864,0.050639377666057285,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
2,0.06095682500985027,0.036290945998057586,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
3,0.047215954984239555,0.03123958571374162,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
4,0.04155601420902285,0.028782965307334513,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
5,0.03776877401004728,0.02718963902000971,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
6,0.035572867415287625,0.02596520534889644,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
7,0.03319734104117415,0.024662076867549322,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
8,0.03185652149822695,0.024057044029816996,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
9,0.030698076733648542,0.02306930290933501,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
10,0.029811367218282113,0.02266675541126314,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
11,0.02898188472714736,0.02290241211235051,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
12,0.028521999975374312,0.022278079370548636,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
13,0.02806463320035461,0.022114681078848644,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
14,0.02756036064322301,0.02199189850355633,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
15,0.026993194075059103,0.02132171500680797,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
16,0.02686191144602049,0.022199877379218084,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
17,0.026122285017730496,0.02147984664517158,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
18,0.026003087445823483,0.02137791495872372,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
19,0.025649233217592594,0.020967796646480803,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
20,0.025365917737884162,0.02115019729121439,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
21,0.025121734017927503,0.02080781275291838,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
22,0.02478324929816785,0.020505761257545895,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
23,0.024697975152679276,0.02086676691161068,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
24,0.024317836079097713,0.020953088326834818,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
25,0.024102430555555554,0.020822145414381474,0.0003,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
26,0.024010696783884948,0.021069970093145377,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
27,0.023552475805260046,0.020376432559462598,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
28,0.023300978255516153,0.020359379165714505,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
29,0.023257847899428682,0.020023821563999657,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
30,0.02315535885786052,0.020265951859812996,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
31,0.02307079116184003,0.02054007075168533,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
32,0.022886226236209613,0.020309868533025785,0.00015,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
33,0.02283229289795114,0.020483104605851996,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
34,0.022645988782998425,0.020283503651546315,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
35,0.022568280880614657,0.02017209124521538,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
36,0.022524039290287626,0.02034265865718788,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
37,0.02250870672035067,0.01999187574090208,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
38,0.022564853292454688,0.01980199540700221,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
39,0.02231178893321513,0.019813438104028604,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
40,0.02234298968183609,0.019673187423231833,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,1,stage1_tcn_window
41,0.022310877782702916,0.019996339006441384,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
42,0.02223546776497242,0.01992238455614907,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
43,0.02219349327718676,0.02029441819548389,7.5e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
44,0.0220945133963751,0.020180813209956773,3.75e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
45,0.02205671142385737,0.02006275053797227,3.75e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
46,0.021961191452423166,0.01998280787308139,3.75e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
47,0.02193218085106383,0.02028956625390387,3.75e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
48,0.02193039856678487,0.019852623715769728,1.875e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
49,0.02193062173709614,0.01987135269378904,1.875e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
50,0.02192758815996848,0.019982863663900632,1.875e-05,tcn_rls_window_1.5s,tcn_rls,1.5,12,0,stage1_tcn_window
1,0.1666183141252955,0.04417512604261883,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
2,0.05737339317375886,0.03198941804373286,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
3,0.047308095079787234,0.029800266263544522,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
4,0.0414265138642632,0.02774552758476634,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
5,0.03768204540977147,0.02547191408332857,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
6,0.03541190159574468,0.02425593086163639,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
7,0.033084573852442865,0.02386246796863098,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
8,0.031479375985027584,0.023684292548607936,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
9,0.030449064839440505,0.0239041027973368,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
10,0.02930145845646178,0.023101246872738613,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
11,0.02873514455279748,0.023942663551902423,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
12,0.02780964034180457,0.023876175772918572,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
13,0.027194850768321514,0.021916991889948965,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
14,0.026676972517730498,0.023167450118544333,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
15,0.02628869927107959,0.022267363813866355,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
16,0.02567388045459023,0.021656234899284924,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
17,0.025335261832643813,0.021119642519209895,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
18,0.025146576721335696,0.021925587395500077,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
19,0.02482337685923956,0.02100925108487108,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
20,0.024532136524822695,0.021512011912158173,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
21,0.024087396572104017,0.021090774489640463,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
22,0.02381622617464539,0.020944704826396824,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
23,0.023648149687253744,0.0205712373630075,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
24,0.023376680703309692,0.02105203148506532,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
25,0.02303255977886131,0.02092181013387416,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
26,0.023043781397754138,0.020380129631084324,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
27,0.02275084496897163,0.020437802460628048,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
28,0.02257620881353428,0.0207909862418352,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
29,0.02252267102541371,0.02017404206419485,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
30,0.022093919301615444,0.020873870942594075,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
31,0.022050659660657997,0.02052446605954353,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
32,0.021858820921985815,0.02135761081990783,0.0003,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
33,0.02181412683461387,0.021052838592250343,0.00015,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
34,0.02120043002610323,0.02010419567789267,0.00015,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
35,0.021167022200059102,0.020214388124976196,0.00015,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
36,0.02093732300285658,0.02035149406326173,0.00015,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
37,0.02099467777285264,0.020378680929478026,0.00015,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
38,0.02095437937105989,0.020692740468845217,7.5e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
39,0.02065913428388495,0.020375772368101577,7.5e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
40,0.020643427711288416,0.020055692999338248,7.5e-05,tcn_rls_window_2s,tcn_rls,2.0,17,1,stage1_tcn_window
41,0.02056966299743893,0.020208537527731756,7.5e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
42,0.02057988573680063,0.02027212790350301,7.5e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
43,0.020441509370074863,0.020251808887135323,7.5e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
44,0.020387083518026004,0.020221838059038887,3.75e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
45,0.020464435887017338,0.020066575928478252,3.75e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
46,0.020294310850078802,0.020385072697669104,3.75e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
47,0.02018863893814027,0.0201794946869287,3.75e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
48,0.020269755959416862,0.020078420319403184,1.875e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
49,0.020128116688829786,0.020360563790776394,1.875e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
50,0.020225434335598896,0.020194067248914534,1.875e-05,tcn_rls_window_2s,tcn_rls,2.0,17,0,stage1_tcn_window
1,0.14350091115051222,0.04499755710599482,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
2,0.059678376182033095,0.03446345820360108,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
3,0.04567106235224586,0.029710735016520034,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
4,0.040095415312253746,0.027793401686757313,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
5,0.036006451930654056,0.02623529056453763,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
6,0.0341480711928684,0.02506597078405888,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
7,0.03245813324960599,0.02427214553340189,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
8,0.031206498719464144,0.023811371016981834,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
9,0.030073593873128447,0.02314263622183977,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
10,0.029249095005910164,0.023246117033368565,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
11,0.028669886475571317,0.02364044096468426,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
12,0.027932738007289203,0.023334584535439518,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
13,0.027605745789007093,0.022976225225900745,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
14,0.026974010662923563,0.02335644151872429,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
15,0.026718562229117414,0.022365392002661296,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
16,0.026297336731678486,0.02235642827770319,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
17,0.025610846384948777,0.022474342174169715,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
18,0.025393021387411348,0.021810055767015158,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
19,0.025018219932033098,0.021351094452220446,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
20,0.024730100903762806,0.022230768755832,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
21,0.02454762300531915,0.02200837725186624,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
22,0.024141434569542947,0.021002602678911488,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
23,0.023878416814420805,0.021860942573245164,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
24,0.02361049546887313,0.02120749074318727,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
25,0.023643513901201733,0.021863849274927634,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
26,0.023192072682722616,0.020714950793985186,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
27,0.023006327263100868,0.020679557098258493,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
28,0.022784037320232466,0.020710703252946945,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
29,0.02263414536544523,0.02128736088001314,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
30,0.02273780566637116,0.020586988970973302,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
31,0.022283735655535854,0.02062979540688319,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
32,0.02203537634210008,0.0212906655562062,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
33,0.02182076191883373,0.020072580880322592,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
34,0.021592307858057526,0.021412821414629038,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
35,0.021830924633077228,0.020691390331019577,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
36,0.02151405665139874,0.02103223318301055,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
37,0.021367893949468086,0.01989423436845388,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,1,stage1_tcn_window
38,0.021277131353427896,0.02136307088141758,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
39,0.021086570072399526,0.020760466804016223,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
40,0.02093429866036249,0.02054506960908935,0.0003,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
41,0.020716441341607564,0.02065973647987603,0.00015,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
42,0.020500646424349882,0.020409830803554425,0.00015,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
43,0.020320524896572104,0.02092377954979338,0.00015,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
44,0.020167350029550828,0.020595794621943556,0.00015,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
45,0.02012503693853428,0.020367093176321602,7.5e-05,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
46,0.020006211830181246,0.02019868486905374,7.5e-05,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
47,0.019934041629728134,0.020341275044870696,7.5e-05,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
48,0.01990947288711584,0.020822915327687003,7.5e-05,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
49,0.019839723699763594,0.02034246524901451,3.75e-05,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
50,0.019672381365740742,0.020339359560076743,3.75e-05,tcn_rls_window_2.5s,tcn_rls,2.5,21,0,stage1_tcn_window
1,0.15325669818754925,0.04369039680811053,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
2,0.05640306097320725,0.03336623503913391,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
3,0.044736908367809296,0.030000278210218615,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
4,0.03965075231481482,0.026828564557267863,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
5,0.036499969217888104,0.026696530004451362,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
6,0.034961956387903864,0.025863504264501447,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
7,0.03313706966607565,0.02501407416400061,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
8,0.031838477024231676,0.023108654033839885,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
9,0.03066757781717888,0.02318369082602548,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
10,0.02985607515760441,0.023018879166904708,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
11,0.029190987613278173,0.02276444327606071,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
12,0.028430891080575255,0.022992285543066347,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
13,0.02799140871256895,0.02231581628068346,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
14,0.02757483439223798,0.021428400071055186,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
15,0.02709372537431048,0.021300170452110946,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
16,0.02659411015070922,0.02268820512156745,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
17,0.026168990716115052,0.021984407656226196,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
18,0.025834463036840033,0.02194332701632484,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
19,0.02533544036889283,0.02090125307667771,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
20,0.02527097493104807,0.02161253581026718,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
21,0.0248526614213948,0.02160419880217855,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
22,0.02454282869139086,0.021015737697454868,0.0003,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
23,0.024132341533687943,0.021115532595525784,0.00015,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
24,0.023748142299546887,0.020695079963865402,0.00015,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
25,0.023555775647655635,0.020480739075116165,0.00015,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
26,0.023401495702817177,0.021452497985579487,0.00015,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
27,0.023301697017829,0.021354785944760247,0.00015,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
28,0.02313160738031915,0.02068283573873591,0.00015,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
29,0.02303816212322695,0.02090995830417333,7.5e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
30,0.022797575293045706,0.02048268059562576,7.5e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
31,0.022763197830476752,0.020871343618482443,7.5e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
32,0.0226539305678684,0.02114199418109194,7.5e-05,tcn_rls_window_3s,tcn_rls,3.0,25,0,stage1_tcn_window
