power_bin,rows,actual_mean_power_w,predicted_mean_power_w,power_w_mae,power_w_rmse,power_w_r2,power_w_mape_percent,power_w_wape_percent
0-50W,9549,1.2502420000508319,24.927268137998297,24.0673861436792,88.97026135367436,-397.05398216026117,5681.385124287644,1925.0182078910068
50-300W,704,162.65795977436122,218.93088878636362,115.53671206106037,150.61699531262565,-2.4580310656083912,85.6823047242359,71.03046922593438
300-450W,4471,409.91688013150065,450.78237858085436,54.237592333429724,73.59140918294422,-3.314891639721875,13.708000187274802,13.231363469596666
450-600W,19985,520.0242178114695,518.501360324093,30.792898240146194,42.5065320941343,-0.08448552935280373,5.943416567230717,5.921435422707546
600W以上,5052,658.0570131760652,613.5182291494062,55.51892098023298,74.81656867321523,-0.8925510267405401,8.31594760762259,8.436794968915363
